"9104	2010-05-19","17:43:39	1	1	0	0"
"6082	2010-05-19","17:48:10	1	1	1	0"
"8094	2010-05-19","17:48:30	1	1	1	0"
"20	2010-05-19","17:49:17	1	1	1	0"
"2	2010-05-19","18:07:45	1	1	1	0"
"9105	2010-05-19","18:17:24	1	1	1	0"
"9111	2010-05-19","18:30:50	1	1	1	0"
"29	2010-05-19","18:41:27	1	1	1	0"
"6077	2010-05-19","18:51:42	1	1	1	0"
"6081	2010-05-19","19:02:43	1	1	1	0"
"5067	2010-05-19","19:02:54	1	1	1	0"
"8101	2010-05-19","19:11:08	1	1	1	0"
"2052	2010-05-19","19:11:32	1	1	1	0"
"2052	2010-05-19","19:11:34	1	1	1	0"
"2052	2010-05-19","19:11:44	1	1	1	0"
"27	2010-05-19","19:12:00	1	1	1	0"
"8098	2010-05-19","19:12:48	1	1	1	0"
"5066	2010-05-19","19:13:58	1	1	1	0"
"8102	2010-05-19","20:49:31	1	1	1	0"
"6068	2010-05-19","21:28:45	1	1	1	0"
"9016	2010-05-20","08:04:00	1	0	1	0"
"9104	2010-05-20","08:20:40	1	0	0	0"
"6081	2010-05-20","08:22:04	1	0	1	0"
"6071	2010-05-20","08:22:49	1	0	1	0"
"6075	2010-05-20","08:24:26	1	0	1	0"
"9110	2010-05-20","08:28:31	1	0	1	0"
"9109	2010-05-20","08:33:44	1	0	1	0"
"8094	2010-05-20","08:34:18	1	0	1	0"
"6083	2010-05-20","08:34:55	1	0	1	0"
"9112	2010-05-20","08:36:40	1	0	1	0"
"2	2010-05-20","08:41:40	1	0	1	0"
"6082	2010-05-20","08:46:07	1	0	1	0"
"10115	2010-05-20","08:46:18	1	0	1	0"
"10115	2010-05-20","08:47:08	1	0	1	0"
"10115	2010-05-20","08:47:29	1	0	0	0"
"8098	2010-05-20","08:52:00	1	0	1	0"
"8101	2010-05-20","08:52:04	1	0	1	0"
"27	2010-05-20","08:52:10	1	0	1	0"
"5066	2010-05-20","08:54:37	1	0	1	0"
"9111	2010-05-20","08:55:41	1	0	1	0"
"5067	2010-05-20","08:57:07	1	0	1	0"
"21	2010-05-20","09:00:59	1	0	1	0"
"6080	2010-05-20","09:02:12	1	0	1	0"
"8102	2010-05-20","10:12:45	1	0	1	0"
"9016	2010-05-20","11:05:12	1	2	1	0"
"9016	2010-05-20","11:53:26	1	3	1	0"
"9110	2010-05-20","12:02:38	1	2	1	0"
"9109	2010-05-20","12:04:25	1	2	1	0"
"9104	2010-05-20","12:06:32	1	2	0	0"
"10115	2010-05-20","12:08:52	1	2	1	0"
"8098	2010-05-20","12:09:01	1	2	1	0"
"8101	2010-05-20","12:09:03	1	2	1	0"
"2	2010-05-20","12:12:57	1	2	1	0"
"6081	2010-05-20","12:13:59	1	2	1	0"
"8094	2010-05-20","12:14:42	1	0	1	0"
"8094	2010-05-20","12:14:48	1	2	1	0"
"6083	2010-05-20","12:17:12	1	2	1	0"
"9111	2010-05-20","12:17:22	1	2	1	0"
"6082	2010-05-20","12:19:12	1	2	1	0"
"27	2010-05-20","12:19:26	1	2	1	0"
"6080	2010-05-20","12:36:11	1	1	1	0"
"9109	2010-05-20","12:41:09	1	3	1	0"
"9104	2010-05-20","12:41:45	1	3	0	0"
"10115	2010-05-20","12:52:31	1	0	1	0"
"9110	2010-05-20","12:52:41	1	3	1	0"
"2	2010-05-20","12:53:13	1	3	1	0"
"9111	2010-05-20","12:53:28	1	3	1	0"
"6082	2010-05-20","12:53:56	1	3	1	0"
"27	2010-05-20","12:53:59	1	3	1	0"
"8094	2010-05-20","12:57:27	1	3	1	0"
"6083	2010-05-20","12:57:31	1	3	1	0"
"6081	2010-05-20","12:57:41	1	3	1	0"
"8098	2010-05-20","13:00:17	1	3	1	0"
"8101	2010-05-20","13:00:21	1	3	1	0"
"8102	2010-05-20","13:13:10	1	1	1	0"
"9105	2010-05-20","14:16:23	1	0	1	0"
"9112	2010-05-20","14:59:10	1	1	1	0"
"6075	2010-05-20","15:16:39	1	1	1	0"
"9109	2010-05-20","17:39:26	1	1	1	0"
"9104	2010-05-20","17:39:52	1	0	0	0"
"9110	2010-05-20","17:39:59	1	1	1	0"
"9016	2010-05-20","17:42:20	1	1	1	0"
"6077	2010-05-20","17:47:36	1	1	1	0"
"6077	2010-05-20","17:47:38	1	1	1	0"
"2	2010-05-20","17:49:31	1	1	1	0"
"6082	2010-05-20","17:49:47	1	1	1	0"
"2052	2010-05-20","17:49:53	1	1	1	0"
"2052	2010-05-20","17:49:55	1	1	1	0"
"2052	2010-05-20","17:49:57	1	1	1	0"
"6083	2010-05-20","17:50:52	1	1	1	0"
"9105	2010-05-20","17:53:00	1	1	1	0"
"9111	2010-05-20","17:55:23	1	1	1	0"
"8094	2010-05-20","17:55:26	1	1	1	0"
"8101	2010-05-20","17:56:19	1	1	1	0"
"29	2010-05-20","18:02:20	1	1	1	0"
"9106	2010-05-20","18:04:41	1	1	1	0"
"10115	2010-05-20","18:05:07	1	1	1	0"
"21	2010-05-20","18:09:09	1	1	1	0"
"8098	2010-05-20","18:11:05	1	1	1	0"
"27	2010-05-20","18:15:10	1	1	1	0"
"6081	2010-05-20","18:15:19	1	0	1	0"
"5066	2010-05-20","18:15:22	1	0	1	0"
"9016	2010-05-21","08:08:30	1	0	1	0"
"6075	2010-05-21","08:15:34	1	0	1	0"
"9104	2010-05-21","08:22:22	1	0	0	0"
"6081	2010-05-21","08:24:55	1	0	1	0"
"6083	2010-05-21","08:27:46	1	0	1	0"
"8094	2010-05-21","08:27:52	1	0	1	0"
"29	2010-05-21","08:31:04	1	0	1	0"
"6071	2010-05-21","08:31:14	1	0	1	0"
"9110	2010-05-21","08:33:42	1	0	1	0"
"9106	2010-05-21","08:36:52	1	0	1	0"
"2	2010-05-21","08:43:12	1	0	1	0"
"2052	2010-05-21","08:46:50	1	0	1	0"
"6082	2010-05-21","08:50:14	1	0	1	0"
"10115	2010-05-21","08:51:36	1	0	1	0"
"6080	2010-05-21","08:52:49	1	0	1	0"
"8098	2010-05-21","08:55:21	1	0	1	0"
"8101	2010-05-21","08:55:30	1	0	1	0"
"27	2010-05-21","08:55:36	1	0	1	0"
"9111	2010-05-21","08:57:22	1	0	1	0"
"7086	2010-05-21","08:57:34	1	0	1	0"
"9105	2010-05-21","08:59:05	1	0	1	0"
"9109	2010-05-21","09:00:05	1	0	1	0"
"21	2010-05-21","09:01:51	1	0	1	0"
"5067	2010-05-21","09:02:09	1	0	1	0"
"6068	2010-05-21","09:06:57	1	0	1	0"
"20	2010-05-21","09:12:01	1	0	1	0"
"9112	2010-05-21","09:41:01	1	0	1	0"
"8102	2010-05-21","10:20:13	1	0	1	0"
"2052	2010-05-21","10:43:48	1	1	1	0"
"9016	2010-05-21","11:03:44	1	2	1	0"
"9016	2010-05-21","11:47:14	1	3	1	0"
"27	2010-05-21","12:04:28	1	2	1	0"
"8098	2010-05-21","12:05:37	1	2	1	0"
"8101	2010-05-21","12:06:29	1	2	1	0"
"9106	2010-05-21","12:06:52	1	2	1	0"
"9110	2010-05-21","12:07:07	1	2	1	0"
"9109	2010-05-21","12:07:39	1	2	1	0"
"9104	2010-05-21","12:08:06	1	2	0	0"
"10115	2010-05-21","12:15:05	1	2	1	0"
"2	2010-05-21","12:18:02	1	2	1	0"
"6081	2010-05-21","12:20:22	1	2	1	0"
"8094	2010-05-21","12:20:35	1	2	1	0"
"20	2010-05-21","12:20:39	1	2	1	0"
"6082	2010-05-21","12:21:20	1	2	1	0"
"6068	2010-05-21","12:21:22	1	2	1	0"
"9111	2010-05-21","12:21:57	1	2	1	0"
"6083	2010-05-21","12:22:02	1	2	1	0"
"8102	2010-05-21","12:22:46	1	2	1	0"
"9110	2010-05-21","12:36:03	1	3	1	0"
"9109	2010-05-21","12:38:33	1	3	1	0"
"9104	2010-05-21","12:38:50	1	0	0	0"
"9111	2010-05-21","12:46:06	1	3	1	0"
"10115	2010-05-21","12:53:13	1	3	1	0"
"9112	2010-05-21","12:59:05	1	3	1	0"
"9106	2010-05-21","12:59:14	1	0	1	0"
"2	2010-05-21","12:59:24	1	3	1	0"
"20	2010-05-21","13:02:17	1	3	1	0"
"8102	2010-05-21","13:02:19	1	3	1	0"
"8094	2010-05-21","13:02:22	1	3	1	0"
"6081	2010-05-21","13:02:24	1	3	1	0"
"8098	2010-05-21","13:04:52	1	2	1	0"
"27	2010-05-21","13:06:15	1	3	1	0"
"6082	2010-05-21","13:06:49	1	3	1	0"
"6068	2010-05-21","13:06:51	1	3	1	0"
"6083	2010-05-21","13:06:57	1	3	1	0"
"9111	2010-05-21","13:10:37	1	1	1	0"
"21	2010-05-21","13:10:55	1	1	1	0"
"6075	2010-05-21","13:47:59	1	0	1	0"
"6080	2010-05-21","13:50:51	1	1	1	0"
"9016	2010-05-21","17:47:05	1	1	1	0"
"9110	2010-05-21","18:02:39	1	1	1	0"
"6077	2010-05-21","18:06:50	1	1	1	0"
"21	2010-05-21","18:12:34	1	1	1	0"
"20	2010-05-21","18:12:53	1	1	1	0"
"6071	2010-05-21","18:15:20	1	1	1	0"
"9104	2010-05-21","18:17:34	1	1	0	0"
"9109	2010-05-21","18:17:43	1	0	1	0"
"9109	2010-05-21","18:17:51	1	1	1	0"
"9105	2010-05-21","18:23:56	1	1	1	0"
"5067	2010-05-21","18:25:09	1	1	1	0"
"29	2010-05-21","18:25:18	1	1	1	0"
"2	2010-05-21","18:28:47	1	1	1	0"
"7086	2010-05-21","18:29:51	1	0	1	0"
"10115	2010-05-21","18:46:17	1	1	1	0"
"9106	2010-05-21","18:47:32	1	1	1	0"
"27	2010-05-21","18:48:55	1	1	1	0"
"6081	2010-05-21","18:48:57	1	1	1	0"
"8094	2010-05-21","18:49:01	1	1	1	0"
"6082	2010-05-21","18:49:03	1	1	1	0"
"8101	2010-05-21","18:49:10	1	1	1	0"
"6083	2010-05-21","18:49:30	1	1	1	0"
"6068	2010-05-21","19:07:18	1	1	1	0"
"8102	2010-05-21","19:56:43	1	1	1	0"
"29	2010-05-22","07:49:42	1	0	1	0"
"6075	2010-05-22","08:00:29	1	0	1	0"
"6071	2010-05-22","08:20:42	1	0	1	0"
"6083	2010-05-22","08:22:03	1	0	1	0"
"8094	2010-05-22","08:22:07	1	0	1	0"
"6081	2010-05-22","08:38:30	1	0	1	0"
"9104	2010-05-22","08:38:44	1	0	0	0"
"6082	2010-05-22","08:38:49	1	0	1	0"
"6077	2010-05-22","08:45:24	1	0	1	0"
"6077	2010-05-22","08:45:26	1	0	1	0"
"9106	2010-05-22","08:45:58	1	0	1	0"
"7086	2010-05-22","08:49:38	1	0	1	0"
"9111	2010-05-22","08:50:31	1	0	1	0"
"9105	2010-05-22","08:55:15	1	0	1	0"
"9109	2010-05-22","08:55:20	1	0	1	0"
"8101	2010-05-22","08:55:45	1	0	1	0"
"27	2010-05-22","08:55:48	1	0	1	0"
"8098	2010-05-22","08:55:50	1	0	1	0"
"29	2010-05-22","13:10:53	1	1	1	0"
"8101	2010-05-22","13:12:22	1	1	1	0"
"9111	2010-05-22","13:12:47	1	1	1	0"
"8098	2010-05-22","13:13:53	1	1	1	0"
"6081	2010-05-22","13:13:55	1	1	1	0"
"5066	2010-05-22","13:14:02	1	1	1	0"
"27	2010-05-22","13:14:06	1	1	1	0"
"6082	2010-05-22","13:14:52	1	1	1	0"
"8094	2010-05-22","13:14:56	1	1	1	0"
"6083	2010-05-22","13:15:46	1	1	1	0"
"6077	2010-05-22","13:16:02	1	1	1	0"
"6077	2010-05-22","13:16:04	1	1	1	0"
"7086	2010-05-22","13:16:49	1	0	1	0"
"2052	2010-05-22","13:18:58	1	1	1	0"
"6071	2010-05-22","13:19:14	1	0	1	0"
"9105	2010-05-22","13:19:26	1	0	1	0"
"9105	2010-05-22","13:19:37	1	0	1	0"
"9109	2010-05-22","13:19:49	1	1	1	0"
"20	2010-05-22","13:20:04	1	1	1	0"
"9105	2010-05-22","13:20:08	1	1	1	0"
"21	2010-05-22","13:20:47	1	1	1	0"
"9104	2010-05-22","13:21:14	1	1	0	0"
"9106	2010-05-22","13:30:46	1	1	1	0"
"6068	2010-05-22","15:26:17	1	1	1	0"
"8102	2010-05-22","15:26:28	1	1	1	0"
"6071	2010-05-24","08:13:28	1	0	1	0"
"6081	2010-05-24","08:23:24	1	0	1	0"
"9104	2010-05-24","08:32:02	1	0	0	0"
"10115	2010-05-24","08:32:16	1	0	1	0"
"2052	2010-05-24","08:34:05	1	0	1	0"
"2052	2010-05-24","08:34:07	1	0	1	0"
"29	2010-05-24","08:35:25	1	0	1	0"
"8094	2010-05-24","08:35:27	1	0	1	0"
"6083	2010-05-24","08:35:34	1	0	1	0"
"9110	2010-05-24","08:37:38	1	0	1	0"
"9111	2010-05-24","08:43:08	1	0	1	0"
"6082	2010-05-24","08:46:29	1	0	1	0"
"2	2010-05-24","08:48:22	1	0	1	0"
"8098	2010-05-24","08:54:18	1	0	1	0"
"8101	2010-05-24","08:54:22	1	0	1	0"
"6080	2010-05-24","08:58:56	1	0	1	0"
"20	2010-05-24","09:06:27	1	0	1	0"
"21	2010-05-24","09:06:33	1	0	1	0"
"9014	2010-05-24","09:06:37	1	0	1	0"
"5066	2010-05-24","09:09:28	1	0	1	0"
"6068	2010-05-24","09:40:54	1	0	1	0"
"8102	2010-05-24","09:47:31	1	0	1	0"
"9112	2010-05-24","09:49:01	1	0	1	0"
"21	2010-05-24","11:13:04	1	1	1	0"
"8098	2010-05-24","12:00:13	1	2	1	0"
"8101	2010-05-24","12:00:20	1	2	1	0"
"9104	2010-05-24","12:02:02	1	2	0	0"
"9110	2010-05-24","12:02:11	1	2	1	0"
"2	2010-05-24","12:03:57	1	2	1	0"
"6081	2010-05-24","12:21:02	1	2	1	0"
"9111	2010-05-24","12:21:06	1	2	1	0"
"8102	2010-05-24","12:21:31	1	1	1	0"
"6082	2010-05-24","12:21:57	1	2	1	0"
"8102	2010-05-24","12:22:08	1	0	1	0"
"8102	2010-05-24","12:22:16	1	2	1	0"
"6075	2010-05-24","12:25:38	1	0	1	0"
"20	2010-05-24","12:28:37	1	2	1	0"
"8094	2010-05-24","12:28:42	1	2	1	0"
"6083	2010-05-24","12:40:51	1	1	1	0"
"2	2010-05-24","12:42:51	1	3	1	0"
"6082	2010-05-24","12:56:36	1	2	1	0"
"8094	2010-05-24","12:56:41	1	3	1	0"
"6082	2010-05-24","12:56:44	1	3	1	0"
"9111	2010-05-24","12:57:07	1	3	1	0"
"8102	2010-05-24","12:57:36	1	3	1	0"
"20	2010-05-24","13:01:13	1	3	1	0"
"6081	2010-05-24","13:01:16	1	3	1	0"
"6068	2010-05-24","13:01:49	1	3	1	0"
"8098	2010-05-24","13:04:44	1	3	1	0"
"8101	2010-05-24","13:04:47	1	3	1	0"
"2052	2010-05-24","13:36:55	1	1	1	0"
"9112	2010-05-24","13:37:01	1	1	1	0"
"6080	2010-05-24","13:53:12	1	1	1	0"
"21	2010-05-24","14:27:33	1	0	1	0"
"6075	2010-05-24","15:27:00	1	1	1	0"
"29	2010-05-24","17:41:06	1	1	1	0"
"9110	2010-05-24","17:41:48	1	1	1	0"
"6071	2010-05-24","17:43:25	1	1	1	0"
"9104	2010-05-24","17:46:10	1	1	0	0"
"7086	2010-05-24","17:46:43	1	0	1	0"
"9105	2010-05-24","17:51:43	1	0	1	0"
"10115	2010-05-24","17:51:53	1	1	1	0"
"5067	2010-05-24","17:52:02	1	1	1	0"
"2	2010-05-24","17:52:48	1	1	1	0"
"6077	2010-05-24","17:54:42	1	1	1	0"
"9014	2010-05-24","17:54:45	1	1	1	0"
"9111	2010-05-24","17:57:21	1	1	1	0"
"8098	2010-05-24","17:58:52	1	1	1	0"
"8101	2010-05-24","17:58:56	1	1	1	0"
"21	2010-05-24","18:12:16	1	1	1	0"
"6082	2010-05-24","18:13:04	1	1	1	0"
"8094	2010-05-24","18:13:08	1	1	1	0"
"20	2010-05-24","18:14:54	1	1	1	0"
"6081	2010-05-24","18:58:54	1	1	1	0"
"5066	2010-05-24","19:02:01	1	1	1	0"
"8102	2010-05-24","19:15:33	1	1	1	0"
"6068	2010-05-24","19:42:03	1	1	1	0"
"6071	2010-05-25","08:18:38	1	0	1	0"
"9104	2010-05-25","08:22:25	1	0	0	0"
"6075	2010-05-25","08:22:30	1	0	1	0"
"9106	2010-05-25","08:26:13	1	0	1	0"
"10115	2010-05-25","08:26:26	1	0	1	0"
"9109	2010-05-25","08:34:23	1	0	1	0"
"9110	2010-05-25","08:34:29	1	0	1	0"
"6081	2010-05-25","08:34:48	1	0	1	0"
"6083	2010-05-25","08:48:24	1	0	1	0"
"8094	2010-05-25","08:48:26	1	0	1	0"
"20	2010-05-25","08:48:38	1	0	1	0"
"8101	2010-05-25","08:49:33	1	0	1	0"
"8098	2010-05-25","08:49:36	1	0	1	0"
"6082	2010-05-25","08:49:39	1	0	1	0"
"9105	2010-05-25","08:50:51	1	0	1	0"
"7086	2010-05-25","08:52:57	1	0	1	0"
"2	2010-05-25","08:56:12	1	0	1	0"
"9111	2010-05-25","08:58:04	1	0	1	0"
"9014	2010-05-25","08:58:18	1	0	1	0"
"5066	2010-05-25","09:08:31	1	0	1	0"
"6080	2010-05-25","09:11:33	1	0	1	0"
"6068	2010-05-25","10:09:03	1	0	1	0"
"20	2010-05-25","10:51:49	1	0	1	0"
"8101	2010-05-25","11:06:07	1	2	1	0"
"8098	2010-05-25","11:06:10	1	2	1	0"
"8098	2010-05-25","12:04:25	1	3	1	0"
"9109	2010-05-25","12:04:36	1	2	1	0"
"9110	2010-05-25","12:04:43	1	2	1	0"
"9104	2010-05-25","12:05:00	1	2	0	0"
"9106	2010-05-25","12:05:15	1	2	1	0"
"9014	2010-05-25","12:05:38	1	2	1	0"
"6081	2010-05-25","12:14:28	1	2	1	0"
"8102	2010-05-25","12:14:32	1	2	1	0"
"20	2010-05-25","12:14:45	1	2	1	0"
"6083	2010-05-25","12:15:09	1	2	1	0"
"10115	2010-05-25","12:15:23	1	2	1	0"
"8094	2010-05-25","12:16:46	1	2	1	0"
"9111	2010-05-25","12:17:23	1	2	1	0"
"6082	2010-05-25","12:19:05	1	2	1	0"
"6068	2010-05-25","12:19:08	1	2	1	0"
"6075	2010-05-25","12:20:14	1	1	1	0"
"9112	2010-05-25","12:21:23	1	1	1	0"
"9014	2010-05-25","12:39:44	1	3	1	0"
"9106	2010-05-25","12:39:52	1	0	1	0"
"9110	2010-05-25","12:40:16	1	3	1	0"
"9109	2010-05-25","12:40:25	1	3	1	0"
"9104	2010-05-25","12:40:40	1	3	0	0"
"8098	2010-05-25","12:42:34	1	1	1	0"
"9111	2010-05-25","12:48:33	1	3	1	0"
"20	2010-05-25","12:49:52	1	3	1	0"
"8102	2010-05-25","12:49:57	1	3	1	0"
"6081	2010-05-25","12:50:04	1	3	1	0"
"6083	2010-05-25","12:50:13	1	3	1	0"
"6068	2010-05-25","12:54:14	1	3	1	0"
"6082	2010-05-25","12:56:32	1	3	1	0"
"8094	2010-05-25","12:56:34	1	3	1	0"
"9109	2010-05-25","13:11:08	1	1	1	0"
"2052	2010-05-25","13:28:56	1	0	1	0"
"6080	2010-05-25","13:33:09	1	1	1	0"
"6082	2010-05-25","14:03:53	1	1	1	0"
"6083	2010-05-25","17:36:20	1	1	1	0"
"9110	2010-05-25","17:39:24	1	1	1	0"
"9104	2010-05-25","17:48:04	1	1	0	0"
"6071	2010-05-25","17:51:26	1	1	1	0"
"2	2010-05-25","18:02:01	1	1	1	0"
"9105	2010-05-25","18:08:01	1	0	1	0"
"9105	2010-05-25","18:08:09	1	1	1	0"
"9111	2010-05-25","18:11:11	1	1	1	0"
"8094	2010-05-25","18:37:47	1	1	1	0"
"20	2010-05-25","18:37:59	1	1	1	0"
"5066	2010-05-25","18:54:11	1	1	1	0"
"6081	2010-05-25","19:01:39	1	1	1	0"
"2052	2010-05-25","19:04:38	1	1	1	0"
"8102	2010-05-25","19:13:43	1	1	1	0"
"6068	2010-05-25","20:12:46	1	1	1	0"
"9104	2010-05-26","08:16:32	1	0	0	0"
"6071	2010-05-26","08:20:20	1	0	1	0"
"9106	2010-05-26","08:21:58	1	0	1	0"
"20	2010-05-26","08:35:45	1	0	1	0"
"9110	2010-05-26","08:36:26	1	0	1	0"
"6083	2010-05-26","08:39:20	1	0	1	0"
"8094	2010-05-26","08:39:26	1	0	1	0"
"6082	2010-05-26","08:39:34	1	0	1	0"
"6081	2010-05-26","08:40:43	1	0	1	0"
"9014	2010-05-26","08:43:07	1	0	1	0"
"7086	2010-05-26","08:44:42	1	0	1	0"
"6077	2010-05-26","08:46:03	1	0	1	0"
"6080	2010-05-26","08:47:01	1	0	1	0"
"2	2010-05-26","08:47:25	1	0	1	0"
"9105	2010-05-26","08:49:53	1	0	1	0"
"5067	2010-05-26","08:50:07	1	0	1	0"
"9109	2010-05-26","08:51:45	1	0	1	0"
"29	2010-05-26","08:53:42	1	0	1	0"
"8098	2010-05-26","08:53:51	1	0	1	0"
"8101	2010-05-26","08:53:56	1	0	1	0"
"6075	2010-05-26","08:54:58	1	0	1	0"
"2052	2010-05-26","08:59:34	1	0	1	0"
"10115	2010-05-26","09:04:12	1	0	1	0"
"5066	2010-05-26","09:11:19	1	0	1	0"
"27	2010-05-26","09:32:57	1	0	1	0"
"8102	2010-05-26","09:52:27	1	0	1	0"
"6068	2010-05-26","09:56:46	1	0	1	0"
"6080	2010-05-26","11:06:43	1	1	1	0"
"9110	2010-05-26","12:00:08	1	2	1	0"
"9109	2010-05-26","12:01:12	1	2	1	0"
"9104	2010-05-26","12:01:59	1	2	0	0"
"8101	2010-05-26","12:03:53	1	2	1	0"
"8098	2010-05-26","12:03:56	1	2	1	0"
"10115	2010-05-26","12:06:02	1	1	1	0"
"10115	2010-05-26","12:06:12	1	2	1	0"
"6083	2010-05-26","12:17:59	1	2	1	0"
"6082	2010-05-26","12:18:03	1	2	1	0"
"6068	2010-05-26","12:18:16	1	2	1	0"
"9111	2010-05-26","12:18:19	1	2	1	0"
"8094	2010-05-26","12:18:23	1	2	1	0"
"6081	2010-05-26","12:18:44	1	2	1	0"
"27	2010-05-26","12:19:16	1	2	1	0"
"2052	2010-05-26","12:19:30	1	2	1	0"
"9109	2010-05-26","12:37:01	1	3	1	0"
"9104	2010-05-26","12:37:26	1	3	0	0"
"9110	2010-05-26","12:37:55	1	0	1	0"
"10115	2010-05-26","12:47:29	1	3	1	0"
"8094	2010-05-26","12:48:41	1	3	1	0"
"6081	2010-05-26","12:49:34	1	3	1	0"
"6083	2010-05-26","12:49:37	1	3	1	0"
"9111	2010-05-26","12:49:43	1	3	1	0"
"6068	2010-05-26","12:54:22	1	3	1	0"
"20	2010-05-26","12:54:31	1	3	1	0"
"27	2010-05-26","12:54:34	1	3	1	0"
"2052	2010-05-26","12:54:40	1	3	1	0"
"8098	2010-05-26","13:03:02	1	3	1	0"
"8101	2010-05-26","13:03:05	1	3	1	0"
"6077	2010-05-26","13:13:25	1	2	1	0"
"6077	2010-05-26","13:13:31	1	3	1	0"
"6083	2010-05-26","13:54:03	1	1	1	0"
"6083	2010-05-26","15:55:30	1	0	1	0"
"9111	2010-05-26","16:03:52	1	1	1	0"
"9111	2010-05-26","16:39:21	1	0	1	0"
"6075	2010-05-26","17:39:42	1	1	1	0"
"9110	2010-05-26","17:41:47	1	1	1	0"
"29	2010-05-26","17:56:36	1	0	1	0"
"8098	2010-05-26","17:58:37	1	1	1	0"
"8101	2010-05-26","17:58:39	1	1	1	0"
"9105	2010-05-26","18:01:18	1	1	1	0"
"2	2010-05-26","18:03:39	1	1	1	0"
"9111	2010-05-26","18:08:01	1	1	1	0"
"9106	2010-05-26","18:09:07	1	0	1	0"
"9106	2010-05-26","18:09:23	1	1	1	0"
"9109	2010-05-26","18:12:27	1	1	1	0"
"9104	2010-05-26","18:12:50	1	1	0	0"
"6083	2010-05-26","18:14:45	1	1	1	0"
"8094	2010-05-26","18:15:26	1	1	1	0"
"6077	2010-05-26","18:17:43	1	1	1	0"
"6077	2010-05-26","18:17:45	1	1	1	0"
"20	2010-05-26","18:25:27	1	1	1	0"
"6082	2010-05-26","18:25:33	1	1	1	0"
"10115	2010-05-26","18:34:46	1	1	1	0"
"27	2010-05-26","18:46:59	1	1	1	0"
"8102	2010-05-26","18:54:01	1	1	1	0"
"2052	2010-05-26","19:13:13	1	1	1	0"
"6081	2010-05-26","19:15:22	1	1	1	0"
"5066	2010-05-26","19:17:59	1	1	1	0"
"6071	2010-05-27","08:14:35	1	0	1	0"
"9104	2010-05-27","08:18:47	1	0	0	0"
"6075	2010-05-27","08:22:19	1	0	1	0"
"6081	2010-05-27","08:24:39	1	0	1	0"
"6075	2010-05-27","08:37:30	1	1	1	0"
"6083	2010-05-27","08:40:40	1	0	1	0"
"8094	2010-05-27","08:40:46	1	0	1	0"
"6082	2010-05-27","08:43:05	1	0	1	0"
"9110	2010-05-27","08:43:10	1	0	1	0"
"9109	2010-05-27","08:45:55	1	0	1	0"
"9106	2010-05-27","08:47:48	1	0	1	0"
"6077	2010-05-27","08:50:09	1	0	1	0"
"6077	2010-05-27","08:50:18	1	0	1	0"
"6077	2010-05-27","08:50:20	1	0	1	0"
"6080	2010-05-27","08:55:36	1	0	1	0"
"8101	2010-05-27","08:56:06	1	0	1	0"
"8098	2010-05-27","08:56:09	1	0	1	0"
"27	2010-05-27","08:56:29	1	0	1	0"
"20	2010-05-27","08:56:33	1	0	1	0"
"9111	2010-05-27","08:58:38	1	0	1	0"
"9105	2010-05-27","08:58:45	1	0	1	0"
"5067	2010-05-27","08:58:49	1	0	1	0"
"21	2010-05-27","08:59:22	1	0	1	0"
"9112	2010-05-27","09:45:59	1	0	1	0"
"6068	2010-05-27","09:51:51	1	0	1	0"
"9112	2010-05-27","11:14:53	1	0	1	0"
"9112	2010-05-27","11:47:49	1	0	1	0"
"9112	2010-05-27","11:48:14	1	0	1	0"
"9112	2010-05-27","11:52:48	1	2	1	0"
"10115	2010-05-27","11:53:05	1	2	1	0"
"8101	2010-05-27","11:55:12	1	2	1	0"
"8098	2010-05-27","11:55:15	1	2	1	0"
"20	2010-05-27","12:04:43	1	2	1	0"
"8094	2010-05-27","12:04:57	1	2	1	0"
"6081	2010-05-27","12:05:00	1	2	1	0"
"6083	2010-05-27","12:06:13	1	2	1	0"
"6082	2010-05-27","12:06:35	1	2	1	0"
"27	2010-05-27","12:13:12	1	2	1	0"
"6077	2010-05-27","12:19:50	1	2	1	0"
"6077	2010-05-27","12:20:01	1	0	1	0"
"9110	2010-05-27","12:20:11	1	2	1	0"
"9110	2010-05-27","12:20:17	1	3	1	0"
"9112	2010-05-27","12:20:36	1	3	1	0"
"6080	2010-05-27","12:23:57	1	1	1	0"
"2052	2010-05-27","12:26:02	1	0	1	0"
"20	2010-05-27","12:44:37	1	3	1	0"
"27	2010-05-27","12:44:39	1	3	1	0"
"6082	2010-05-27","12:44:49	1	3	1	0"
"8094	2010-05-27","12:46:37	1	3	1	0"
"6083	2010-05-27","12:50:41	1	3	1	0"
"6081	2010-05-27","12:50:44	1	3	1	0"
"6075	2010-05-27","12:52:45	1	0	1	0"
"8098	2010-05-27","12:58:51	1	3	1	0"
"8101	2010-05-27","12:58:54	1	3	1	0"
"6083	2010-05-27","13:45:42	1	1	1	0"
"5066	2010-05-27","13:53:48	1	0	1	0"
"6083	2010-05-27","15:49:06	1	0	1	0"
"6071	2010-05-27","17:30:16	1	1	1	0"
"9110	2010-05-27","17:31:12	1	0	1	0"
"21	2010-05-27","17:43:37	1	1	1	0"
"9104	2010-05-27","17:59:47	1	1	0	0"
"9109	2010-05-27","17:59:55	1	0	1	0"
"9109	2010-05-27","18:00:01	1	1	1	0"
"6082	2010-05-27","18:02:33	1	1	1	0"
